name,number,raw_data_subfolder,source,position,trigger,anode,cathode,shield,livetime,corrected_livetime,events,corrected_events,processed,category,comment,,,
xe100_110315_1334,1103151334,run_10,Co60,red,S1,4.4,16,closed,9293.97,9294,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110315_1844,1103151844,run_10,Co60,red,S1,4.4,16,closed,6781.28,6781.3,368339,368000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110315_2142,1103152142,run_10,Co60,red,S1,4.4,16,closed,8800.02,8184.8,500000,461084,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110316_0206,1103160206,run_10,Co60,red,S1,4.4,16,closed,8998.6,8998.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110316_0609,1103160609,run_10,Co60,red,S1,4.4,16,closed,9035.88,9035.9,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110316_1130,1103161130,run_10,Dark Matter,other,S1,4.4,16,closed,83755.9,79987.9,365851,67632,0.4.5,standard,">Trg 60/51, holdoff 1ms",,,
xe100_110317_1056,1103171056,run_10,LED,other,EXT,4.4,16,closed,1017,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110317_1132,1103171132,run_10,Cs137,red,S1,4.4,16,closed,1524.24,817.2,50000,26410,0.4.5,standard,"Trigger 60/51, holdoff 1ms",,,
xe100_110317_1226,1103171226,run_10,Dark Matter,other,S1,4.4,16,closed,84561.5,82673.1,685155,66454,0.4.5,standard,">Trg 60/51, holdoff 1ms",,,
xe100_110318_1156,1103181156,run_10,Dark Matter,other,S1,4.4,16,closed,77805.8,74067.9,917638,69961,0.4.5,standard,">Trg 60/51, holdoff 1ms",,,
xe100_110319_0948,1103190948,run_10,Co60,black,S1,4.4,16,closed,7614.56,7614.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110319_1302,1103191302,run_10,Co60,black,S1,4.4,16,closed,8543.47,8543.5,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110319_1630,1103191630,run_10,Co60,black,S1,4.4,16,closed,8988.19,8988.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110319_2016,1103192016,run_10,Co60,black,S1,4.4,16,closed,6000.41,6000.4,337964,337964,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110319_2235,1103192235,run_10,Dark Matter,other,S1,4.4,16,closed,66964,65080,782042,54633,0.4.5,standard,">Trg 60/51, holdoff 1ms",,,
xe100_110320_1715,1103201715,run_10,Co60,white,S1,4.4,16,closed,7566.58,7566.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110320_2040,1103202040,run_10,Co60,white,S1,4.4,16,closed,7808.71,7808.7,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110321_0014,1103210014,run_10,Co60,white,S1,4.4,16,closed,8000.63,8000.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110321_0354,1103210354,run_10,Co60,white,S1,4.4,16,closed,7968.77,7372.8,500000,462520,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110321_0729,1103210729,run_10,Co60,white,S1,4.4,16,closed,7270.57,7270.6,461381,461381,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110321_1058,1103211058,run_10,Cs137,red,S1,4.4,16,closed,1297.34,1297.3,50000,50000,0.4.5,standard,"Trigger 60/51, holdoff 1ms",,,
xe100_110322_1055,1103221055,run_10,Dark Matter,other,S1,4.4,16,closed,84076.2,81128.6,766825,75865,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110323_1017,1103231017,run_10,LED,other,EXT,4.4,16,closed,1021.25,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110323_1114,1103231114,run_10,Co60,black,S1,4.4,16,closed,1640.88,1405.3,93557,79528,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110323_1156,1103231156,run_10,Co60,black,S1,4.4,16,closed,8588.3,8588.3,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110323_1515,1103231515,run_10,Co60,black,S1,4.4,16,closed,8442.03,8442,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110323_1924,1103231924,run_10,Co60,black,S1,4.4,16,closed,8492.15,8492.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110323_2247,1103232247,run_10,Co60,black,S1,4.4,16,closed,8931.78,8289.3,500000,463094,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110324_0230,1103240230,run_10,Co60,black,S1,4.4,16,closed,9248.14,9248.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110324_0610,1103240610,run_10,Co60,black,S1,4.4,16,closed,9012.2,9012.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110324_0947,1103240947,run_10,Co60,black,S1,4.4,16,closed,9587.27,8969.2,500000,463663,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110324_1722,1103241722,run_10,Dark Matter,other,S1,4.4,16,closed,79193.7,77305,377048,62806,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110325_1519,1103251519,run_10,LED,other,EXT,4.4,16,closed,1003.59,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110325_1549,1103251549,run_10,Cs137,black,S1,4.4,16,closed,1865.37,1865.4,50000,50000,0.4.5,standard,"Trigger 60/51, holdoff 1ms",,,
xe100_110325_1631,1103251631,run_10,Th232,around,S1,4.4,16,closed,10960.5,10960.5,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110326_1237,1103261237,run_10,Th232,around,S1,4.4,16,closed,11360.3,11360.3,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110326_1642,1103261642,run_10,Th232,around,S1,4.4,16,closed,11226.9,11226.9,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110326_2035,1103262035,run_10,Th232,around,S1,4.4,16,closed,11209.6,11209.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110327_0031,1103270031,run_10,Th232,around,S1,4.4,16,closed,11355.3,11355.3,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110327_0532,1103270532,run_10,Th232,around,S1,4.4,16,closed,12100.1,12100.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110327_1003,1103271003,run_10,Th232,around,S1,4.4,16,closed,11497,11497,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110327_1410,1103271410,run_10,Th232,around,S1,4.4,16,closed,11488.2,11488.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110327_1814,1103271814,run_10,Th232,around,S1,4.4,16,closed,11573.7,11573.7,500000,380000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110327_2256,1103272256,run_10,Th232,around,S1,4.4,16,closed,11520.5,11520.5,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110328_0307,1103280307,run_10,Th232,around,S1,4.4,16,closed,9079.84,9079.8,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110328_0631,1103280631,run_10,Th232,around,S1,4.4,16,closed,11721.6,11721.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110328_1143,1103281143,run_10,Th232,around,S1,4.4,16,closed,11629.6,11629.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110328_1557,1103281557,run_10,Th232,around,S1,4.4,16,closed,11821.2,11821.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110328_2032,1103282032,run_10,Dark Matter,other,S1,4.4,16,closed,150640,149696,553333,102601,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110330_1433,1103301433,run_10,LED,other,EXT,4.4,16,closed,1038.32,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110330_1457,1103301457,run_10,Th232,around,S1,4.4,16,closed,354.034,354,23132,23132,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110330_1725,1103301725,run_10,Th232,around,S1,4.4,16,closed,11668.7,11668.7,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110331_0004,1103310004,run_10,Th232,around,S1,4.4,16,closed,11781.3,11781.3,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110331_0410,1103310410,run_10,Th232,around,S1,4.4,16,closed,11844.5,11844.5,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110331_0826,1103310826,run_10,Th232,around,S1,4.4,16,closed,11904.8,11904.8,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110331_1558,1103311558,run_10,Th232,around,S1,4.4,16,closed,12334.5,12334.5,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110331_2014,1103312014,run_10,Th232,around,S1,4.4,16,closed,12395.9,12395.9,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110401_0032,1104010032,run_10,Th232,around,S1,4.4,16,closed,12405.6,12405.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110401_0453,1104010453,run_10,Th232,around,S1,4.4,16,closed,12367,12367,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110401_1418,1104011418,run_10,Th232,around,S1,4.4,16,closed,11921.8,11921.8,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110401_1951,1104011951,run_10,LED,other,EXT,4.4,16,closed,977.162,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110401_2017,1104012017,run_10,Cs137,white,S1,4.4,16,closed,2025.9,2025.9,50000,50000,0.4.5,standard,"Trigger 60/51, holdoff 1ms",,,
xe100_110401_2058,1104012058,run_10,Dark Matter,other,S1,4.4,16,closed,87871.2,85055.9,107110,52302,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110402_2120,1104022120,run_10,Dark Matter,other,S1,4.4,16,closed,148541,146657,175071,88074,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110404_1436,1104041436,run_10,Th232,around,S1,4.4,16,closed,11656.9,10297.2,500000,442187,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110404_1954,1104041954,run_10,Th232,around,S1,4.4,16,closed,11783.1,11783.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110405_0004,1104050004,run_10,Th232,around,S1,4.4,16,closed,11765,11765,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110405_0415,1104050415,run_10,Th232,around,S1,4.4,16,closed,11841.1,11841.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110405_1347,1104051347,run_10,Th232,around,S1,4.4,16,closed,11673.6,11673.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110405_1757,1104051757,run_10,Th232,around,S1,4.4,16,closed,1428.64,1428.6,61919,61919,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110405_1844,1104051844,run_10,Co60,white,S1,4.4,16,closed,9927.32,9927.3,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110405_2312,1104052312,run_10,Co60,white,S1,4.4,16,closed,9995.25,9995.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110406_0320,1104060320,run_10,Co60,white,S1,4.4,16,closed,10107.5,10107.5,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110406_0751,1104060751,run_10,Co60,white,S1,4.4,16,closed,10017.2,10017.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110406_1203,1104061203,run_10,Co60,white,S1,4.4,16,closed,9945.56,9945.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110406_1602,1104061602,run_10,Co60,white,S1,4.4,16,closed,9948.26,9948.3,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110406_2005,1104062005,run_10,Co60,white,S1,4.4,16,closed,9916.59,9916.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110406_2354,1104062354,run_10,Co60,white,S1,4.4,16,closed,9908.4,9908.4,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110407_0352,1104070352,run_10,Co60,white,S1,4.4,16,closed,9894.45,9894.5,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110407_0752,1104070752,run_10,Co60,white,S1,4.4,16,closed,4971.64,4971.6,250521,251000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110407_1555,1104071555,run_10,Dark Matter,other,S1,4.4,16,closed,68469.2,66583.5,80411,39946,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110408_1103,1104081103,run_10,Cs137,red,S1,4.4,16,closed,1827.63,-0.9,50000,0,0.4.5,,"Trigger 60/51, holdoff 1ms",,,
xe100_110408_1142,1104081142,run_10,LED,other,EXT,4.4,16,closed,1001.07,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110408_1212,1104081212,run_10,Dark Matter,other,S1,4.4,16,closed,271379,260245,301926,157119,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110411_1530,1104111530,run_10,Th232,around,S1,4.4,16,closed,12444.2,12444.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110411_2340,1104112340,run_10,Th232,around,S1,4.4,16,closed,12531.1,12531.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110412_0857,1104120857,run_10,Th232,around,S1,4.4,16,closed,12577.8,12074,500000,478556,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110412_1355,1104121355,run_10,Th232,around,S1,4.4,16,closed,12635.3,12635.3,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110412_1847,1104121847,run_10,Cs137,black,S1,4.4,16,closed,2300.34,2300.3,50000,50000,0.4.5,standard,"Trigger 60/51, holdoff 1ms",,,
xe100_110412_1935,1104121935,run_10,Dark Matter,other,S1,4.4,16,closed,54324,54324,89615,37316,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110413_1039,1104131039,run_10,LED,other,EXT,4.4,16,closed,1052.99,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110413_1117,1104131117,run_10,Dark Matter,other,S1,4.4,16,closed,105055,38326.2,610500,23004,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110414_1640,1104141640,run_10,Co60,red,S1,4.4,16,closed,9697.06,9697.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110415_0117,1104150117,run_10,Co60,red,S1,4.4,16,closed,18.7553,18.8,1000,1000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110415_0130,1104150130,run_10,Co60,red,S1,4.4,16,closed,9624.18,9624.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110415_0546,1104150546,run_10,Co60,red,S1,4.4,16,closed,9830.72,9830.7,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110415_1009,1104151009,run_10,Co60,red,S1,4.4,16,closed,9824.02,9824,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110415_1717,1104151717,run_10,Cs137,white,S1,4.4,16,closed,3020.2,3020.2,100000,100000,0.4.5,standard,"Trigger 60/51, holdoff 1ms",,,
xe100_110415_1949,1104151949,run_10,Dark Matter,other,S1,4.4,16,closed,72454,71517.2,102812,52419,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110416_1557,1104161557,run_10,Dark Matter,other,S1,4.4,16,closed,92111,89289.6,156025,56772,0.4.5,standard,"Majority Triggeg 60/51, holdoff 1ms",,,
xe100_110417_1919,1104171919,run_10,Dark Matter,other,S1,4.4,16,closed,70920.1,69037.9,113293,44786,0.4.5,standard,After PMT 2 I-trip,,,
xe100_110418_1629,1104181629,run_10,Cs137,red,S1,4.4,16,closed,1737.07,1737.1,47385,48000,0.4.5,standard,"Trigger 60/51, holdoff 1ms",,,
xe100_110418_1709,1104181709,run_10,Co60,other,S1,4.4,16,closed,10312.2,10312.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110418_2117,1104182117,run_10,Co60,other,S1,4.4,16,closed,10327.4,10327.4,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110419_0125,1104190125,run_10,Co60,other,S1,4.4,16,closed,10401.5,10401.5,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110419_0547,1104190547,run_10,Co60,other,S1,4.4,16,closed,10527.9,10527.9,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110419_1009,1104191009,run_10,Co60,other,S1,4.4,16,closed,10534.8,10534.8,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110419_1732,1104191732,run_10,Dark Matter,other,S1,4.4,16,closed,64956.4,22960.6,128560,14275,0.4.5,standard,"Majority Trigger 60/51, holdoff 1ms",,,
xe100_110420_1133,1104201133,run_10,Dark Matter,other,S1,4.4,16,closed,19401.3,19401.3,25933,11715,0.4.5,standard,"Majority Trigger 60/51, holdoff 1ms",,,
xe100_110420_1755,1104201755,run_10,Dark Matter,other,S1,4.4,16,closed,62463.8,61524.1,101004,40126,0.4.5,standard,"Majority Trigger 60/51, holdoff 1ms",,,
xe100_110421_1116,1104211116,run_10,LED,other,EXT,4.4,16,closed,1018.73,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110421_1152,1104211152,run_10,Co60,other,S1,4.4,16,closed,10516,10516,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110421_1552,1104211552,run_10,Co60,other,S1,4.4,16,closed,10506.9,10506.9,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110421_2003,1104212003,run_10,Co60,other,S1,4.4,16,closed,10915.3,10915.3,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110422_0018,1104220018,run_10,Co60,other,S1,4.4,16,closed,11060.6,11060.6,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110422_0500,1104220500,run_10,Co60,other,S1,4.4,16,closed,10938.4,10938.4,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40,,,
xe100_110422_1200,1104221200,run_10,Dark Matter,other,S1,4.4,16,closed,89869.7,88929.7,172472,61212,0.4.5,standard,"Majority Trigger 60/51, holdoff 1ms",,,
xe100_110423_1252,1104231252,run_10,Dark Matter,other,S1,4.4,16,closed,82713.3,82713.3,109866,52403,0.4.5,standard,"Majority Trigger 60/51, holdoff 1ms",,,
xe100_110424_1147,1104241147,run_10,Dark Matter,other,S1,4.4,16,closed,85046.8,83166.3,125118,52605,0.4.5,standard,"Majority Trigger 60/51, holdoff 1ms",,,
xe100_110425_1129,1104251129,run_10,Cs137,red,S1,4.4,16,closed,1803.86,1803.9,50000,50000,0.4.5,standard,"Trigger 60/51, holdoff 1ms",,,
xe100_110425_1210,1104251210,run_10,Co60,other,S1,4.4,16,closed,9856.14,9856.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40. Red-Black position,,,
xe100_110425_1614,1104251614,run_10,Co60,other,S1,4.4,16,closed,9931.12,9931.1,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40. Red-Black position,,,
xe100_110425_2018,1104252018,run_10,Co60,other,S1,4.4,16,closed,9922.42,9922.4,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40. Red-Black position,,,
xe100_110426_0016,1104260016,run_10,Co60,other,S1,4.4,16,closed,9897.18,9897.2,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40. Red-Black position,,,
xe100_110426_0429,1104260429,run_10,Co60,other,S1,4.4,16,closed,9899.83,9899.8,500000,500000,0.4.5,standard,Maj Trigger 60/51. He veto ON raw 120 shaped 40. Red-Black position,,,
xe100_110426_1138,1104261138,run_10,Dark Matter,other,S1,4.4,16,closed,86108.8,86108.8,133771,59042,0.4.5,,"Majority Trigger 60/51, holdoff 1ms",,,
xe100_110427_1129,1104271129,run_10,Dark Matter,other,S1,4.4,16,closed,82847.6,81905.8,134922,56700,0.4.5,,"Majority Trigger 60/51, holdoff 1ms",,,
xe100_110428_1032,1104281032,run_10,LED,other,EXT,4.4,16,closed,1057.77,,100000,,,,"F1 4.65V, F2 4.8, width 4us. || crash of the HV supply after few minutes",,,
xe100_110428_1057,1104281057,run_10,LED,other,EXT,4.4,16,closed,1015.79,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_110428_1202,1104281202,run_10,Dark Matter,other,S1,4.4,16,closed,86083.8,86083.8,128344,54179,0.4.5,standard,"Majority Trigger 60/51, holdoff 1ms",,,
