Name,Number,Source,Position,Trigger,Anode,Cathode,Shield,Livetime,Corrected Livetime,Events,Corrected Events,Processed,Category,Comment
xe100_150213_1411,1502131411,YBe,other,S1,4.4,5.4,closed,75400.7,75400.7,157595,157595,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150214_1105,1502141105,Cs137,red,S1,4.4,5.4,closed,3457.77,,95457,,0.4.5,,"To check EL after Column Empt., 88YBe inside shield, low field, +-220 us window"
xe100_150214_1234,1502141234,Cs137,red,S1,4.4,5.4,closed,1086.9,,30117,,0.4.5,,"To check EL after Column Empt., 88YBe inside shield, low field, +-220 us window"
xe100_150214_1310,1502141310,YBe,other,S1,4.4,5.4,closed,105827,105827,218187,218187,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150215_1936,1502151936,YBe,other,S1,4.4,5.4,closed,51294.9,51294.9,104544,104544,0.4.5,,YBe dataset - NO HE veto - No Processing needed - Noise problem in PMTs 235-242
xe100_150216_0958,1502160958,Cs137,red,S1,4.4,5.4,closed,3623.07,3623.1,100000,100000,0.4.5,,"To check EL after Column Empt., 88YBe inside shield, low field, +-220 us window, PMTs 235-242 ZLE thresh @ 100"
xe100_150216_1139,1502161139,LED,other,EXT,4.4,5.4,closed,1064.08,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_150216_1205,1502161205,YBe,other,S1,4.4,5.4,closed,13026,,1321289,,0.4.5,,YBe dataset - NO HE veto - No Processing needed - Noise problem in PMTs 235-242
xe100_150216_1740,1502161740,YBe,other,S1,4.4,5.4,closed,95793.2,95793.2,194464,194464,0.4.5,,"YBe dataset - NO HE veto - No Processing needed - Noise problem in PMTs 235-242, For Kr column flushing test"
xe100_150217_2017,1502172017,YBe,other,S1,4.4,5.4,closed,72808.9,72808.9,147837,147837,0.4.5,,"YBe dataset - NO HE veto - No Processing needed - Noise problem in PMTs 235-242, For Kr column flushing test"
xe100_150218_1638,1502181638,Cs137,red,S1,4.4,5.4,closed,3572.21,3572.2,100000,100000,0.4.5,,"To check EL after Column Empt., 88YBe inside shield, low field, +-220 us window"
xe100_150218_1751,1502181751,YBe,other,S1,4.4,5.4,closed,112008,112008,224240,224240,0.4.5,,YBe dataset - NO HE veto - No Processing needed - After replacing digitizer board #30 with previous one
xe100_150220_0050,1502200050,YBe,other,S1,4.4,5.4,closed,63186.7,63186.7,126893,126893,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150220_1840,1502201840,YBe,other,S1,4.4,5.4,closed,98752,98752,195547,195547,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150221_2157,1502212157,YBe,other,S1,4.4,5.4,closed,87146.9,87146.9,171422,171422,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150222_2201,1502222201,YBe,other,S1,4.4,5.4,closed,43848.6,43848.6,85722,85722,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150223_1010,1502231010,LED,other,EXT,4.4,5.4,closed,1057.05,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_150223_1033,1502231033,Cs137,red,S1,4.4,5.4,closed,1079.32,,29637,,,,"To check EL after Column Empt., 88YBe inside shield, low field, +-220 us window"
xe100_150223_1054,1502231054,Cs137,red,S1,4.4,5.4,closed,3642.31,3642.3,100000,100000,0.4.5,,"To check EL after Column Empt., 88YBe inside shield, low field, +-220 us window"
xe100_150223_1258,1502231258,YBe,other,S1,4.4,5.4,closed,94151.6,94151.6,180880,180880,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150224_1500,1502241500,YBe,other,S1,4.4,5.4,closed,86070.2,86070.2,176506,176506,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150225_1449,1502251449,YBe,other,S1,4.4,5.4,closed,90196.9,90196.9,183210,183210,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150226_1544,1502261544,YBe,other,S1,4.4,5.4,closed,67544.9,67544.9,144201,144201,0.4.5,,YBe dataset - NO HE veto - No Processing needed. Chiller not working properly
xe100_150227_1025,1502271025,YBe,other,S1,4.4,5.4,closed,261960,261960,657805,657805,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150302_1050,1503021050,LED,other,EXT,4.4,5.4,closed,1080.31,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_150302_1123,1503021123,Cs137,red,S1,4.4,5.4,closed,3592.89,3592.9,100000,100000,0.4.5,,"To check EL after Column Empt., 88YBe inside shield, low field, +-220 us window"
xe100_150302_1308,1503021308,YBe,other,S1,4.4,5.4,closed,88332.5,87413.4,213529,211260,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150303_1334,1503031334,YBe,other,S1,4.4,5.4,closed,80907.7,,177498,,0.4.5,,YBe dataset - NO HE veto - No Processing needed
xe100_150304_1218,1503041218,YBe,other,S1,4.4,5.4,closed,76474.3,,157570,,,,YBe dataset - NO HE veto - No Processing needed
xe100_150313_1646,1503131646,Cs137,red,S1,4.4,5.4,closed,3705.83,3705.8,100000,100000,0.4.5,,"88YBe inside shield, low field, +-220 us window"
xe100_150314_1514,1503141514,Cs137,red,S1,4.4,5.4,closed,3662.29,3662.3,100000,100000,0.4.5,,"88YBe inside shield, low field, +-220 us window"
xe100_150316_1028,1503161028,Cs137,red,S1,4.4,5.4,closed,3719.89,3719.9,100000,100000,0.4.5,,"88YBe inside shield, low field, +-220 us window"
xe100_150316_1921,1503161921,LED,other,EXT,4.4,5.4,closed,1042.46,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_150316_2002,1503162002,Cs137,red,S1,4.4,5.4,closed,3663.85,0,100000,100000,0.4.5,,"88YBe inside shield, low field, +-220 us window"
xe100_150317_1905,1503171905,Cs137,red,S1,4.4,5.4,closed,3696.79,3696.8,100000,100000,0.4.5,,"88YBe inside shield, low field, +-220 us window"
xe100_150318_1934,1503181934,Cs137,red,S1,4.4,14,closed,2667.58,2667.6,100000,100000,0.4.5,,"88YBe inside shield, +-220 us window"
xe100_150327_1142,1503271142,Cs137,red,S1,4.4,12,closed,3688.94,3688.9,100000,100000,0.4.5,,88YBe inside shield
xe100_150327_1525,1503271525,Kr83m,other,S1,4.4,12,closed,7912.75,7912.8,2748245,2750000,0.4.5,,Kr83 dataset - NO HE veto - YBe source inside shield
xe100_150328_0843,1503280843,Kr83m,other,S1,4.4,12,closed,8184.29,8184.3,2309138,2309138,0.4.5,,Kr83 dataset - NO HE veto - YBe source inside shield
xe100_150329_0111,1503290111,Kr83m,other,S1,4.4,12,closed,30610.7,30610.7,179034,179034,0.4.5,,Kr83 dataset - NO HE veto - YBe source inside shield
xe100_150330_0822,1503300822,LED,other,EXT,4.4,12,closed,1037.19,,100000,,,,"F1 4.60V, F2 4.85V, width 4usi"
xe100_150330_0855,1503300855,Cs137,red,S1,4.4,12,closed,3576.52,3576.5,100000,100000,0.4.5,,88YBe inside shield
xe100_150330_1244,1503301244,AmBe,other,S1,4.4,12,closed,1590.68,1590.7,25000,25000,0.4.5,,HE veto. YBe inside
xe100_150330_1323,1503301323,AmBe,other,S1,4.4,12,closed,9411.61,9411.6,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150330_1559,1503301559,AmBe,other,S1,4.4,12,closed,9407,9407,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150330_1835,1503301835,AmBe,other,S1,4.4,12,closed,9568.74,9568.7,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150330_2114,1503302114,AmBe,other,S1,4.4,12,closed,9563.65,9563.6,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150330_2353,1503302353,AmBe,other,S1,4.4,12,closed,8888.82,8888.8,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150331_0223,1503310223,AmBe,other,S1,4.4,12,closed,9294.35,9294.4,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150331_0457,1503310457,AmBe,other,S1,4.4,12,closed,9401.92,9401.9,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150331_0733,1503310733,AmBe,other,S1,4.4,12,closed,9514.26,9514.3,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150331_1011,1503311011,AmBe,other,S1,4.4,12,closed,9477.87,9477.9,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150331_1248,1503311248,AmBe,other,S1,4.4,12,closed,9417.65,9417.6,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150331_1525,1503311525,AmBe,other,S1,4.4,12,closed,6886.37,6886.4,111190,111190,0.4.5,,HE veto. YBe inside
xe100_150331_1754,1503311754,AmBe,other,S1,4.4,12,closed,9217.45,9217.5,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150331_2027,1503312027,AmBe,other,S1,4.4,12,closed,9445.59,9445.6,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150331_2303,1503312303,AmBe,other,S1,4.4,12,closed,9685.62,9685.6,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150401_0149,1504010149,AmBe,other,S1,4.4,12,closed,9843.57,9843.6,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150401_0445,1504010445,AmBe,other,S1,4.4,12,closed,9823.39,9823.4,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150401_0742,1504010742,AmBe,other,S1,4.4,12,closed,9762.75,9762.8,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150401_1038,1504011038,AmBe,other,S1,4.4,12,closed,9664.01,9664,150000,150000,0.4.5,,HE veto. YBe inside
xe100_150401_1333,1504011333,AmBe,other,S1,4.4,12,closed,7126.12,7126.1,109401,109401,0.4.5,,HE veto. YBe inside
xe100_150401_1603,1504011603,AmBe,other,S1,4.4,12,closed,2121.56,2121.6,32102,32102,0.4.5,,HE veto. YBe inside
xe100_150401_1644,1504011644,AmBe,other,S1,4.4,12,closed,160.132,160.1,4266,4266,0.4.5,,NO HE veto. YBe inside
xe100_150401_1648,1504011648,AmBe,other,S1,4.4,12,closed,5817.46,5817.5,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150401_1903,1504011903,AmBe,other,S1,4.4,12,closed,5838.98,5839,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150401_2125,1504012125,AmBe,other,S1,4.4,12,closed,5809.26,5809.3,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150401_2344,1504012344,AmBe,other,S1,4.4,12,closed,5817.3,5817.3,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150402_0214,1504020214,AmBe,other,S1,4.4,12,closed,5841.48,5841.5,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150402_0437,1504020437,AmBe,other,S1,4.4,12,closed,5844.58,5844.6,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150402_0657,1504020657,AmBe,other,S1,4.4,12,closed,5863.74,5863.7,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150402_0920,1504020920,AmBe,other,S1,4.4,12,closed,5825.26,5825.3,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150402_1142,1504021142,AmBe,other,S1,4.4,12,closed,5849.22,5849.2,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150402_1408,1504021408,AmBe,other,S1,4.4,12,closed,3868.57,3868.6,99724,99724,0.4.5,,NO HE veto. YBe inside
xe100_150402_1655,1504021655,AmBe,other,S1,4.4,12,closed,3628.71,3628.7,93242,97000,0.4.5,,NO HE veto. YBe inside
xe100_150402_2329,1504022329,AmBe,other,S1,4.4,12,closed,5762.22,5762.2,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150403_0144,1504030144,AmBe,other,S1,4.4,12,closed,5836.08,5836.1,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150403_0410,1504030410,AmBe,other,S1,4.4,12,closed,5823.13,5823.1,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150403_0638,1504030638,AmBe,other,S1,4.4,12,closed,5826.97,5827,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150403_0905,1504030905,AmBe,other,S1,4.4,12,closed,5808.36,5808.4,150000,150000,0.4.5,,NO HE veto. YBe inside
xe100_150403_1135,1504031135,AmBe,other,S1,4.4,12,closed,3538.49,3538.5,91433,91433,0.4.5,,NO HE veto. YBe inside
xe100_150403_1340,1504031340,Cs137,red,S1,4.4,12,closed,3775.99,3776,100000,100000,0.4.5,,88YBe inside shield
xe100_150410_0000,1504100000,Kr83m,other,S1,4.4,12,closed,366.498,366.5,150000,150000,0.4.5,,Kr83 dataset - NO HE veto - YBe source inside shield
xe100_150410_0039,1504100039,Kr83m,other,S1,4.4,12,closed,364.614,364.6,150000,150000,0.4.5,,Kr83 dataset - NO HE veto - YBe source inside shield
